,Household Income,Children,Year Of Residence,Weekly Fee Lower,Weekly Fee Upper,Age,ORANGE,RIVERSIDE,SAN BERNARDINO,Fri-Sun,Mon-Fri,SatSun,Sun-Fri,SunOnly,Thu-Sun,Website,Subscriber
11592,100000,False,7,1.0,4.99,47.0,True,False,False,False,False,False,False,False,False,False,False
11593,0,False,13,1.0,4.99,67.0,True,False,False,False,False,False,False,False,False,False,False
11594,60000,True,20,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
11595,0,False,23,10.0,10.99,80.0,True,False,False,False,False,False,False,False,False,False,True
11596,40000,False,1,1.0,4.99,27.0,True,False,False,False,False,False,False,False,False,False,False
11597,90000,False,39,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,False,False
11598,30000,False,1,1.0,4.99,22.5,False,False,False,False,False,False,False,True,False,False,True
11599,80000,True,12,1.0,4.99,37.0,True,False,False,False,False,False,False,False,True,True,True
11600,125000,False,6,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
11601,40000,False,7,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,True,False
11602,40000,False,21,1.0,4.99,57.0,True,False,False,False,False,False,False,False,True,False,False
11603,90000,False,51,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,True
11604,30000,False,3,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,True,False
11605,50000,False,23,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
11606,50000,False,3,10.0,10.99,27.0,True,False,False,False,False,False,False,False,False,True,True
11607,20000,False,16,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
11608,100000,False,18,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,False
11609,40000,False,2,1.0,4.99,37.0,True,False,False,False,False,False,False,False,False,False,False
11610,200000,False,38,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
11611,400000,False,12,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,True,False
11612,150000,False,26,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,False
11613,60000,False,12,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
11614,300000,True,12,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,True
11615,80000,False,2,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
11616,20000,True,9,1.0,4.99,27.0,True,False,False,False,False,False,False,False,True,True,False
11617,50000,False,14,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
11618,0,False,10,1.0,4.99,32.0,True,False,False,False,False,False,False,False,True,False,False
11619,150000,False,1,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,False,False
11620,125000,False,10,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,True
11621,0,True,23,1.0,4.99,72.0,True,False,False,False,False,False,False,False,True,True,False
11622,100000,True,11,1.0,4.99,37.0,True,False,False,False,False,False,False,False,False,True,False
11623,100000,True,7,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
11624,80000,False,5,1.0,4.99,67.0,True,False,False,False,False,False,False,True,False,False,False
11625,80000,False,3,1.0,4.99,57.0,False,False,True,False,False,False,False,True,False,True,True
11626,30000,False,2,1.0,4.99,32.0,False,False,False,False,False,False,False,False,True,True,False
11627,100000,False,4,1.0,4.99,42.0,True,False,False,False,False,False,False,False,False,True,False
11628,40000,False,2,1.0,4.99,42.0,True,False,False,False,False,False,False,False,True,False,False
11629,300000,True,12,1.0,4.99,42.0,True,False,False,False,False,False,False,False,False,False,True
11630,20000,False,5,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,True,False
11631,50000,False,1,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,False,False
11632,300000,True,7,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,True
11633,90000,False,2,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
11634,100000,False,19,1.0,4.99,47.0,True,False,False,True,False,False,False,False,False,False,False
11635,175000,False,32,10.0,10.99,67.0,True,False,False,False,False,False,False,False,False,False,True
11636,125000,False,32,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
11637,100000,False,2,1.0,4.99,42.0,False,False,False,False,False,False,False,True,False,False,False
11638,20000,False,3,1.0,4.99,22.5,True,False,False,False,False,False,False,False,True,False,False
11639,100000,True,2,1.0,4.99,42.0,False,False,False,False,False,False,False,True,False,False,False
11640,0,False,1,1.0,4.99,32.0,True,False,False,False,False,False,False,False,False,True,False
11641,50000,True,16,1.0,4.99,62.0,True,False,False,False,False,False,False,False,True,True,True
11642,50000,False,7,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,False,True
11643,90000,False,33,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,False
11644,70000,False,41,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,False,False
11645,100000,False,25,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
11646,100000,True,5,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,False,False
11647,60000,False,15,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
11648,50000,False,14,1.0,4.99,42.0,False,False,False,False,False,False,False,True,False,True,False
11649,175000,False,15,6.0,6.99,57.0,True,False,False,False,False,False,False,False,True,False,False
11650,50000,False,33,1.0,4.99,72.0,True,False,False,False,False,False,False,False,True,False,False
11651,90000,False,8,1.0,4.99,62.0,False,False,False,False,False,False,False,False,False,False,False
11652,80000,False,20,1.0,4.99,47.0,False,True,False,False,False,False,False,True,False,False,False
11653,20000,False,21,1.0,4.99,67.0,True,False,False,False,False,False,False,False,False,True,False
11654,30000,False,5,1.0,4.99,32.0,True,False,False,True,False,False,False,False,False,True,False
11655,100000,False,2,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
11656,100000,False,2,1.0,4.99,37.0,True,False,False,False,False,False,False,False,True,False,False
11657,70000,False,6,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
11658,100000,False,18,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,False,False
11659,90000,False,17,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
11660,150000,True,13,1.0,4.99,42.0,True,False,False,False,False,False,False,False,True,False,False
11661,175000,True,6,1.0,4.99,37.0,False,False,True,False,False,False,False,False,True,False,False
11662,90000,False,7,1.0,4.99,47.0,True,False,False,True,False,False,False,False,False,False,False
11663,300000,True,12,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
11664,80000,False,4,1.0,4.99,37.0,True,False,False,False,False,False,False,False,True,True,False
11665,40000,False,3,1.0,4.99,67.0,True,False,False,False,False,False,False,False,True,True,False
11666,80000,False,1,8.0,8.99,47.0,True,False,False,False,False,False,False,False,True,True,False
11667,20000,False,23,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,False,False
11668,40000,False,7,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,True
11669,0,False,20,1.0,4.99,72.0,True,False,False,False,False,False,False,False,False,True,False
11670,20000,True,6,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,True
11671,0,False,2,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
11672,100000,True,30,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
11673,125000,False,6,1.0,4.99,37.0,True,False,False,False,False,False,False,False,True,True,True
11674,0,False,19,1.0,4.99,80.0,True,False,False,False,False,False,False,False,True,False,False
11675,125000,True,15,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,True
11676,70000,False,47,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
11677,40000,False,4,1.0,4.99,80.0,True,False,False,False,False,False,False,False,True,True,False
11678,20000,True,3,1.0,4.99,32.0,True,False,False,False,False,False,False,True,False,False,False
11679,125000,False,1,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
11680,0,False,3,1.0,4.99,22.5,True,False,False,False,False,False,False,False,True,True,False
11681,125000,False,5,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,False,False
11682,70000,False,10,1.0,4.99,67.0,True,False,False,False,False,False,False,False,False,False,False
11683,0,False,32,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,True
11684,100000,False,21,5.0,5.99,57.0,True,False,False,False,False,False,False,False,False,False,True
11685,100000,False,24,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,False,False
11686,70000,False,36,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
11687,70000,False,36,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
11688,125000,False,25,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,False,True
11689,150000,False,4,1.0,4.99,37.0,True,False,False,False,False,False,False,False,False,True,False
11690,0,False,1,9.0,9.99,27.0,True,False,False,False,False,False,False,False,False,False,False
11691,20000,False,3,1.0,4.99,22.5,True,False,False,False,False,False,False,False,True,True,False
11692,200000,True,22,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,True
11693,125000,True,14,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,False,False
11694,20000,False,21,1.0,4.99,42.0,False,False,True,False,False,False,False,True,False,False,True
11695,40000,False,23,7.0,7.99,80.0,True,False,False,False,False,False,False,False,False,False,False
11696,30000,False,23,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,True
11697,100000,False,6,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,True
11698,100000,True,17,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
11699,80000,False,2,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,False,False
11700,30000,True,10,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,False,False
11701,125000,False,36,10.0,10.99,80.0,True,False,False,False,False,False,False,False,False,False,True
11702,400000,True,18,7.0,7.99,47.0,True,False,False,False,False,False,False,False,False,False,False
11703,30000,False,6,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,True
11704,150000,True,2,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
11705,100000,False,1,1.0,4.99,47.0,True,False,False,False,False,False,False,False,False,False,False
11706,100000,False,11,1.0,4.99,57.0,True,False,False,True,False,False,False,False,False,False,False
11707,40000,False,17,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,False,False
11708,300000,True,2,1.0,4.99,42.0,True,False,False,False,False,False,False,False,True,False,False
11709,30000,False,1,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
11710,90000,True,46,6.0,6.99,80.0,True,False,False,False,False,False,False,False,False,False,True
11711,0,False,2,1.0,4.99,27.0,True,False,False,False,False,False,False,False,True,False,False
11712,150000,True,9,1.0,4.99,67.0,False,True,False,False,False,False,False,True,False,False,False
11713,60000,False,14,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,False
11714,0,False,5,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
11715,100000,False,12,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
11716,125000,False,22,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
11717,500000,False,32,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,True,True
11718,0,False,9,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,True,False
11719,0,False,3,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,True,False
11720,125000,True,2,1.0,4.99,42.0,True,False,False,False,False,False,False,False,False,False,False
11721,100000,False,3,1.0,4.99,67.0,True,False,False,False,False,False,False,True,False,False,True
11722,20000,False,8,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
11723,90000,False,7,1.0,4.99,47.0,True,False,False,False,False,False,False,False,False,False,False
11724,60000,False,2,1.0,4.99,27.0,False,False,False,False,False,False,False,True,False,False,False
11725,125000,False,18,7.0,7.99,62.0,True,False,False,False,False,False,False,False,False,False,False
11726,50000,True,12,1.0,4.99,52.0,True,False,False,False,False,False,False,False,True,False,True
11727,400000,True,10,1.0,4.99,42.0,True,False,False,False,False,False,False,False,True,True,False
11728,90000,False,2,1.0,4.99,22.5,True,False,False,False,False,False,False,True,False,False,False
11729,20000,False,37,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,False
11730,40000,False,10,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,False,False
11731,20000,True,10,1.0,4.99,32.0,True,False,False,False,False,False,False,False,True,True,False
11732,70000,False,6,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
11733,0,True,20,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,False,False
